id,boe,puesto_antes,puesto_despues,plazas_antes,plazas_despues,tipo,duplicacion,clave_correspondencia
101344,BOE-A-2025-22543,50372622,OFICINA DE JUSTICIA DE MANILVA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=143:codigo/plazas=50372622/1
101345,BOE-A-2025-22543,50372232,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=144:codigo/plazas=50372232/1
101346,BOE-A-2025-22543,50372208,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=145:codigo/plazas=50372208/1
101347,BOE-A-2025-22543,50372209,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=146:codigo/plazas=50372209/1
101348,BOE-A-2025-22543,50372205,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=147:codigo/plazas=50372205/1
101349,BOE-A-2025-22543,50372206,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=148:codigo/plazas=50372206/1
101350,BOE-A-2025-22543,50372207,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=149:codigo/plazas=50372207/1
101351,BOE-A-2025-22543,50372218,OFICINA GENERAL DEL REGISTRO CIVIL DE VÉLEZ-MÁLAGA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=150:codigo/plazas=50372218/1
101352,BOE-A-2025-22543,50372268,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=151:codigo/plazas=50372268/1
101353,BOE-A-2025-22543,50372270,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=152:codigo/plazas=50372270/1
101354,BOE-A-2025-22543,50370825,OFICINA DE JUSTICIA DE LAS CABEZAS DE SAN JUAN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=153:codigo/plazas=50370825/1
101355,BOE-A-2025-22543,50372297,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=154:codigo/plazas=50372297/1
101356,BOE-A-2025-22543,50372299,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=155:codigo/plazas=50372299/1
101357,BOE-A-2025-22543,50372303,OFICINA GENERAL DEL REGISTRO CIVIL DE CARMONA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=156:codigo/plazas=50372303/1
101358,BOE-A-2025-22543,50372311,OFICINA GENERAL DEL REGISTRO CIVIL DE CAZALLA DE LA SIERRA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=157:codigo/plazas=50372311/1
101359,BOE-A-2025-22543,50370850,OFICINA DE JUSTICIA DE CONSTANTINA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=158:codigo/plazas=50370850/1
101360,BOE-A-2025-22543,50372438,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=159:codigo/plazas=50372438/1
101361,BOE-A-2025-22543,50372436,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=160:codigo/plazas=50372436/1
101362,BOE-A-2025-22543,50372441,OFICINA GENERAL DEL REGISTRO CIVIL DE ESTEPA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=161:codigo/plazas=50372441/1
101363,BOE-A-2025-22543,50370821,OFICINA DE JUSTICIA DE FUENTES DE ANDALUCIA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=162:codigo/plazas=50370821/1
101364,BOE-A-2025-22543,50372456,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=163:codigo/plazas=50372456/1
101365,BOE-A-2025-22543,50372454,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=164:codigo/plazas=50372454/1
101366,BOE-A-2025-22543,50372483,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=165:codigo/plazas=50372483/1
101367,BOE-A-2025-22543,50372485,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=166:codigo/plazas=50372485/1
101368,BOE-A-2025-22543,50372486,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=167:codigo/plazas=50372486/1
101369,BOE-A-2025-22543,50372484,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=168:codigo/plazas=50372484/1
101370,BOE-A-2025-22543,50372489,OFICINA GENERAL DEL REGISTRO CIVIL DE LORA DEL RÍO.,1,1,,,BOE-A-2025-22543:tabla=2:fila=169:codigo/plazas=50372489/1
101371,BOE-A-2025-22543,50370809,OFICINA DE JUSTICIA DE MAIRENA DEL ALCOR.,1,1,,,BOE-A-2025-22543:tabla=2:fila=170:codigo/plazas=50370809/1
101372,BOE-A-2025-22543,50372499,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=171:codigo/plazas=50372499/1
101373,BOE-A-2025-22543,50372497,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=172:codigo/plazas=50372497/1
101374,BOE-A-2025-22543,50372502,OFICINA GENERAL DEL REGISTRO CIVIL DE MARCHENA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=173:codigo/plazas=50372502/1
101375,BOE-A-2025-22543,50372518,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=174:codigo/plazas=50372518/1
101376,BOE-A-2025-22543,50372516,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=175:codigo/plazas=50372516/1
101377,BOE-A-2025-22543,50372521,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=176:codigo/plazas=50372521/1
101378,BOE-A-2025-22543,50372528,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=177:codigo/plazas=50372528/1
101379,BOE-A-2025-22543,50372533,OFICINA GENERAL DEL REGISTRO CIVIL DE OSUNA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=178:codigo/plazas=50372533/1
101380,BOE-A-2025-22543,50372426,OFICINA GENERAL DEL REGISTRO CIVIL DE ÉCIJA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=179:codigo/plazas=50372426/1
101381,BOE-A-2025-22547,50373058,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=1:codigo/plazas=50373058/1
101382,BOE-A-2025-22547,50373242,OFICINA DE JUSTICIA DE FIRGAS.,1,1,,,BOE-A-2025-22547:tabla=0:fila=2:codigo/plazas=50373242/1
101383,BOE-A-2025-22547,50373117,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=3:codigo/plazas=50373117/1
101384,BOE-A-2025-22547,50373118,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=4:codigo/plazas=50373118/1
101385,BOE-A-2025-22547,50373119,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=5:codigo/plazas=50373119/1
101386,BOE-A-2025-22547,50373120,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=6:codigo/plazas=50373120/1
101387,BOE-A-2025-22547,50373121,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=7:codigo/plazas=50373121/1
101388,BOE-A-2025-22547,50373122,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=8:codigo/plazas=50373122/1
101389,BOE-A-2025-22547,50373123,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=9:codigo/plazas=50373123/1
101390,BOE-A-2025-22547,50373124,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=10:codigo/plazas=50373124/1
101391,BOE-A-2025-22547,50373153,SERVICIO COMUN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=0:fila=11:codigo/plazas=50373153/1
101392,BOE-A-2025-22547,50373233,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22547:tabla=0:fila=12:codigo/plazas=50373233/1
101393,BOE-A-2025-22547,50373031,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=13:codigo/plazas=50373031/1
101394,BOE-A-2025-22547,50373032,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=14:codigo/plazas=50373032/1
101395,BOE-A-2025-22547,50373033,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=15:codigo/plazas=50373033/1
101396,BOE-A-2025-22547,50373227,OFICINA GENERAL DEL REGISTRO CIVIL DE GÜIMAR.,1,1,,,BOE-A-2025-22547:tabla=0:fila=16:codigo/plazas=50373227/1
101397,BOE-A-2025-22547,50373015,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=17:codigo/plazas=50373015/1
101398,BOE-A-2025-22547,50373016,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=18:codigo/plazas=50373016/1
101399,BOE-A-2025-22547,50373017,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=19:codigo/plazas=50373017/1
101400,BOE-A-2025-22547,50372999,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=20:codigo/plazas=50372999/1
101401,BOE-A-2025-22547,50373223,OFICINA GENERAL DEL REGISTRO CIVIL DE LLANOS DE ARIDANE (LOS).,1,1,,,BOE-A-2025-22547:tabla=0:fila=21:codigo/plazas=50373223/1
101402,BOE-A-2025-22547,50373167,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=22:codigo/plazas=50373167/1
101403,BOE-A-2025-22547,50373168,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=23:codigo/plazas=50373168/1
101404,BOE-A-2025-22547,50373236,OFICINA GENERAL DEL REGISTRO CIVIL DE OROTAVA (LA).,1,1,,,BOE-A-2025-22547:tabla=0:fila=24:codigo/plazas=50373236/1
101405,BOE-A-2025-22547,50373087,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=25:codigo/plazas=50373087/1
101406,BOE-A-2025-22547,50373088,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=26:codigo/plazas=50373088/1
101407,BOE-A-2025-22547,50373089,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=27:codigo/plazas=50373089/1
101408,BOE-A-2025-22547,50373257,OFICINA DE JUSTICIA DE LOS REALEJOS.,1,1,,,BOE-A-2025-22547:tabla=0:fila=28:codigo/plazas=50373257/1
101409,BOE-A-2025-22547,50373258,OFICINA DE JUSTICIA DE LOS REALEJOS.,1,1,,,BOE-A-2025-22547:tabla=0:fila=29:codigo/plazas=50373258/1
101410,BOE-A-2025-22547,50372993,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=0:fila=30:codigo/plazas=50372993/1
101411,BOE-A-2025-22547,50373221,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN SEBASTIAN DE LA GOMERA.,1,1,,,BOE-A-2025-22547:tabla=0:fila=31:codigo/plazas=50373221/1
101412,BOE-A-2025-22547,50373255,OFICINA DE JUSTICIA DE SANTA URSULA.,1,1,,,BOE-A-2025-22547:tabla=0:fila=32:codigo/plazas=50373255/1
101413,BOE-A-2025-22547,50373219,OFICINA GENERAL DEL REGISTRO CIVIL DE VALVERDE DEL HIERRO.,1,1,,,BOE-A-2025-22547:tabla=0:fila=33:codigo/plazas=50373219/1
101414,BOE-A-2025-22547,50373064,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=1:codigo/plazas=50373064/1
101415,BOE-A-2025-22547,50373065,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=2:codigo/plazas=50373065/1
101416,BOE-A-2025-22547,50373066,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=3:codigo/plazas=50373066/1
101417,BOE-A-2025-22547,50373067,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=4:codigo/plazas=50373067/1
101418,BOE-A-2025-22547,50373068,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=5:codigo/plazas=50373068/1
101419,BOE-A-2025-22547,50373069,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=6:codigo/plazas=50373069/1
101420,BOE-A-2025-22547,50373070,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=7:codigo/plazas=50373070/1
101421,BOE-A-2025-22547,50373230,OFICINA GENERAL DEL REGISTRO CIVIL DE ARUCAS.,1,1,,,BOE-A-2025-22547:tabla=1:fila=8:codigo/plazas=50373230/1
101422,BOE-A-2025-22547,50373125,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=9:codigo/plazas=50373125/1
101423,BOE-A-2025-22547,50373126,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=10:codigo/plazas=50373126/1
101424,BOE-A-2025-22547,50373127,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=11:codigo/plazas=50373127/1
101425,BOE-A-2025-22547,50373128,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=12:codigo/plazas=50373128/1
101426,BOE-A-2025-22547,50373129,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=13:codigo/plazas=50373129/1
101427,BOE-A-2025-22547,50373130,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=14:codigo/plazas=50373130/1
101428,BOE-A-2025-22547,50373131,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=15:codigo/plazas=50373131/1
101429,BOE-A-2025-22547,50373132,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=16:codigo/plazas=50373132/1
101430,BOE-A-2025-22547,50373133,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=17:codigo/plazas=50373133/1
101431,BOE-A-2025-22547,50373134,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=18:codigo/plazas=50373134/1
101432,BOE-A-2025-22547,50373135,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=19:codigo/plazas=50373135/1
101433,BOE-A-2025-22547,50373136,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=20:codigo/plazas=50373136/1
101434,BOE-A-2025-22547,50373137,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=21:codigo/plazas=50373137/1
101435,BOE-A-2025-22547,50373138,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=22:codigo/plazas=50373138/1
101436,BOE-A-2025-22547,50373139,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=23:codigo/plazas=50373139/1
101437,BOE-A-2025-22547,50373140,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=24:codigo/plazas=50373140/1
101438,BOE-A-2025-22547,50373141,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=25:codigo/plazas=50373141/1
101439,BOE-A-2025-22547,50373142,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=26:codigo/plazas=50373142/1
101440,BOE-A-2025-22547,50373143,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=27:codigo/plazas=50373143/1
101441,BOE-A-2025-22547,50373144,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=28:codigo/plazas=50373144/1
101442,BOE-A-2025-22547,50373145,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=29:codigo/plazas=50373145/1
101443,BOE-A-2025-22547,50373146,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=30:codigo/plazas=50373146/1
101444,BOE-A-2025-22547,50373147,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=31:codigo/plazas=50373147/1
101445,BOE-A-2025-22547,50373148,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=32:codigo/plazas=50373148/1
101446,BOE-A-2025-22547,50373149,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=33:codigo/plazas=50373149/1
101447,BOE-A-2025-22547,50373150,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=34:codigo/plazas=50373150/1
101448,BOE-A-2025-22547,50373154,SERVICIO COMUN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=1:fila=35:codigo/plazas=50373154/1
101449,BOE-A-2025-22547,50373155,SERVICIO COMUN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=1:fila=36:codigo/plazas=50373155/1
101450,BOE-A-2025-22547,50373234,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22547:tabla=1:fila=37:codigo/plazas=50373234/1
101451,BOE-A-2025-22547,50373235,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22547:tabla=1:fila=38:codigo/plazas=50373235/1
101452,BOE-A-2025-22547,50373038,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=39:codigo/plazas=50373038/1
101453,BOE-A-2025-22547,50373039,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=40:codigo/plazas=50373039/1
101454,BOE-A-2025-22547,50373040,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=41:codigo/plazas=50373040/1
101455,BOE-A-2025-22547,50373041,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=42:codigo/plazas=50373041/1
101456,BOE-A-2025-22547,50373042,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=43:codigo/plazas=50373042/1
101457,BOE-A-2025-22547,50373043,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=44:codigo/plazas=50373043/1
101458,BOE-A-2025-22547,50373044,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=45:codigo/plazas=50373044/1
101459,BOE-A-2025-22547,50373045,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=46:codigo/plazas=50373045/1
101460,BOE-A-2025-22547,50373020,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=47:codigo/plazas=50373020/1
101461,BOE-A-2025-22547,50373003,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=48:codigo/plazas=50373003/1
101462,BOE-A-2025-22547,50373004,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=49:codigo/plazas=50373004/1
101463,BOE-A-2025-22547,50373005,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=50:codigo/plazas=50373005/1
101464,BOE-A-2025-22547,50373006,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=51:codigo/plazas=50373006/1
101465,BOE-A-2025-22547,50373224,OFICINA GENERAL DEL REGISTRO CIVIL DE LLANOS DE ARIDANE (LOS).,1,1,,,BOE-A-2025-22547:tabla=1:fila=52:codigo/plazas=50373224/1
101466,BOE-A-2025-22547,50373180,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=53:codigo/plazas=50373180/1
101467,BOE-A-2025-22547,50373181,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=54:codigo/plazas=50373181/1
101468,BOE-A-2025-22547,50372994,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=55:codigo/plazas=50372994/1
101469,BOE-A-2025-22547,50372995,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=56:codigo/plazas=50372995/1
101470,BOE-A-2025-22547,50373222,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN SEBASTIAN DE LA GOMERA.,1,1,,,BOE-A-2025-22547:tabla=1:fila=57:codigo/plazas=50373222/1
101471,BOE-A-2025-22547,50372991,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=1:fila=58:codigo/plazas=50372991/1
101472,BOE-A-2025-22547,50373081,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=1:codigo/plazas=50373081/1
101473,BOE-A-2025-22547,50373082,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=2:codigo/plazas=50373082/1
101474,BOE-A-2025-22547,50373083,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=3:codigo/plazas=50373083/1
101475,BOE-A-2025-22547,50373084,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=4:codigo/plazas=50373084/1
101476,BOE-A-2025-22547,50373243,OFICINA DE JUSTICIA DE FIRGAS.,1,1,,,BOE-A-2025-22547:tabla=2:fila=5:codigo/plazas=50373243/1
101477,BOE-A-2025-22547,50373246,OFICINA DE JUSTICIA DETEROR.,1,1,,,BOE-A-2025-22547:tabla=2:fila=6:codigo/plazas=50373246/1
101478,BOE-A-2025-22547,50373265,OFICINA DE JUSTICIA DE CANDELARIA.,1,1,,,BOE-A-2025-22547:tabla=2:fila=7:codigo/plazas=50373265/1
101479,BOE-A-2025-22547,50373157,SERVICIO COMUN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=2:fila=8:codigo/plazas=50373157/1
101480,BOE-A-2025-22547,50373158,SERVICIO COMUN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=2:fila=9:codigo/plazas=50373158/1
101481,BOE-A-2025-22547,50373159,SERVICIO COMUN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=2:fila=10:codigo/plazas=50373159/1
101482,BOE-A-2025-22547,50373160,SERVICIO COMUN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=2:fila=11:codigo/plazas=50373160/1
101483,BOE-A-2025-22547,50373161,SERVICIO COMUN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=2:fila=12:codigo/plazas=50373161/1
101484,BOE-A-2025-22547,50373162,SERVICIO COMUN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=2:fila=13:codigo/plazas=50373162/1
101485,BOE-A-2025-22547,50373163,SERVICIO COMUN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=2:fila=14:codigo/plazas=50373163/1
101486,BOE-A-2025-22547,50373164,SERVICIO COMUN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=2:fila=15:codigo/plazas=50373164/1
101487,BOE-A-2025-22547,50373052,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=16:codigo/plazas=50373052/1
101488,BOE-A-2025-22547,50373053,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=17:codigo/plazas=50373053/1
101489,BOE-A-2025-22547,50373054,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=18:codigo/plazas=50373054/1
101490,BOE-A-2025-22547,50373027,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=19:codigo/plazas=50373027/1
101491,BOE-A-2025-22547,50373010,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=20:codigo/plazas=50373010/1
101492,BOE-A-2025-22547,50373011,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=21:codigo/plazas=50373011/1
101493,BOE-A-2025-22547,50373209,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=2:fila=22:codigo/plazas=50373209/1
101494,BOE-A-2025-22547,50373210,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=2:fila=23:codigo/plazas=50373210/1
101495,BOE-A-2025-22547,50373211,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=2:fila=24:codigo/plazas=50373211/1
101496,BOE-A-2025-22547,50373212,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22547:tabla=2:fila=25:codigo/plazas=50373212/1
101497,BOE-A-2025-22547,50373241,OFICINA DE JUSTICIA DE EL PASO.,1,1,,,BOE-A-2025-22547:tabla=2:fila=26:codigo/plazas=50373241/1
101498,BOE-A-2025-22547,50373110,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=27:codigo/plazas=50373110/1
101499,BOE-A-2025-22547,50373111,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=28:codigo/plazas=50373111/1
101500,BOE-A-2025-22547,50373261,OFICINA DE JUSTICIA DE LOS REALEJOS.,1,1,,,BOE-A-2025-22547:tabla=2:fila=29:codigo/plazas=50373261/1
101501,BOE-A-2025-22547,50373250,OFICINA DE JUSTICIA DE SAN MIGUEL DE ABONA.,1,1,,,BOE-A-2025-22547:tabla=2:fila=30:codigo/plazas=50373250/1
101502,BOE-A-2025-22547,50372997,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=31:codigo/plazas=50372997/1
