id,boe,puesto_antes,puesto_despues,puesto_normalizado_antes,puesto_normalizado_despues,plazas_antes,plazas_despues,campos_adicionales_modificados,clave_correspondencia,evidencia,candidatos_clave,confianza
38576,BOE-A-2021-14357,0919/0920,OFICINA GENERICO.,0919/0920,OFICINA GENERICO.,5,5,"puesto,puesto_normalizado",BOE-A-2021-14357:tabla=2:fila=2:codigo/plazas=0919/0920/5,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-14357,1,ALTA
38577,BOE-A-2021-14357,0919,SERVICIO INTERIOR DE VIGILANCIA.,0919,SERVICIO INTERIOR DE VIGILANCIA.,15,15,"puesto,puesto_normalizado",BOE-A-2021-14357:tabla=2:fila=3:codigo/plazas=0919/15,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-14357,1,ALTA
38578,BOE-A-2021-14357,0920,SERVICIO INTERIOR DE VIGILANCIA DOS.,0920,SERVICIO INTERIOR DE VIGILANCIA DOS.,11,11,"puesto,puesto_normalizado",BOE-A-2021-14357:tabla=2:fila=4:codigo/plazas=0920/11,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-14357,1,ALTA
38579,BOE-A-2021-14357,0919/0920,OFICINA GENERICO.,0919/0920,OFICINA GENERICO.,2,2,"puesto,puesto_normalizado",BOE-A-2021-14357:tabla=2:fila=5:codigo/plazas=0919/0920/2,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-14357,1,ALTA
38580,BOE-A-2021-14357,0919/0920,OFICINA GENERICO.,0919/0920,OFICINA GENERICO.,4,4,"puesto,puesto_normalizado",BOE-A-2021-14357:tabla=2:fila=18:codigo/plazas=0919/0920/4,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-14357,1,ALTA
38581,BOE-A-2021-14357,0919,SERVICIO INTERIOR DE VIGILANCIA.,0919,SERVICIO INTERIOR DE VIGILANCIA.,6,6,"puesto,puesto_normalizado",BOE-A-2021-14357:tabla=2:fila=19:codigo/plazas=0919/6,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-14357,1,ALTA
38582,BOE-A-2021-14357,0919,SERVICIO INTERIOR DE VIGILANCIA DOS.,0919,SERVICIO INTERIOR DE VIGILANCIA DOS.,2,2,"puesto,puesto_normalizado",BOE-A-2021-14357:tabla=2:fila=20:codigo/plazas=0919/2,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-14357,1,ALTA
38583,BOE-A-2021-14357,0919/0920,GENERICO AREA MIXTA.,0919/0920,GENERICO AREA MIXTA.,1,1,"puesto,puesto_normalizado",BOE-A-2021-14357:tabla=2:fila=21:codigo/plazas=0919/0920/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-14357,2,ALTA_ESTRUCTURAL_ORDEN
38584,BOE-A-2021-14357,0919,SERVICIO INTERIOR DE VIGILANCIA.,0919,SERVICIO INTERIOR DE VIGILANCIA.,1,1,"puesto,puesto_normalizado",BOE-A-2021-14357:tabla=2:fila=28:codigo/plazas=0919/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-14357,2,ALTA_ESTRUCTURAL_ORDEN
42479,BOE-A-2022-10576,12,JEFE / JEFA DE SECCIÓN.,12,JEFE/JEFA DE SECCIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2022-10576:tabla=0:fila=23:codigo/plazas=12/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-10576,4,ALTA_ESTRUCTURAL_ORDEN
42561,BOE-A-2022-10890,13,SUBCAJERO / SUBCAJERA.,13,SUBCAJERO/SUBCAJERA.,1,1,"puesto,puesto_normalizado",BOE-A-2022-10890:tabla=0:fila=21:codigo/plazas=13/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-10890,26,ALTA_ESTRUCTURAL_ORDEN
42695,BOE-A-2022-11535,0902,JURISTA.,0902,JURISTA.,3,3,"puesto,puesto_normalizado",BOE-A-2022-11535:tabla=1:fila=28:codigo/plazas=0902/3,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-11535,3,ALTA_ESTRUCTURAL_ORDEN
42696,BOE-A-2022-11535,0902,PSICOLOGO/PSICOLOGA DE MEDIO ABIERTO.,0902,Psicólogo/Psicóloga DE MEDIO ABIERTO.,2,2,"puesto,puesto_normalizado",BOE-A-2022-11535:tabla=1:fila=34:codigo/plazas=0902/2,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-11535,8,ALTA_ESTRUCTURAL_ORDEN
42697,BOE-A-2022-11535,0902,PSICOLOGO/PSICOLOGA DE CIS.,0902,Psicólogo/Psicóloga DE CIS.,1,1,"puesto,puesto_normalizado",BOE-A-2022-11535:tabla=1:fila=36:codigo/plazas=0902/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-11535,50,ALTA_ESTRUCTURAL_ORDEN
42726,BOE-A-2022-11655,0011 0012 0013,JEFE/JEFA DE ÁREA DE CONTROL DE CALIDAD,0011 0012 0013,JEFE/JEFA DE ÁREA DE CONTROL DE CALIDAD,1,1,"puesto,puesto_normalizado",BOE-A-2022-11655:tabla=0:fila=7:codigo/plazas=0011 0012 0013/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-11655,1,ALTA
45399,BOE-A-2022-17860,0903,ABOGADO / ABOGADA DEL ESTADO.,0903,ABOGADO/ABOGADA DEL ESTADO.,1,1,"puesto,puesto_normalizado",BOE-A-2022-17860:tabla=0:fila=3:codigo/plazas=0903/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-17860,44,ALTA_ESTRUCTURAL_ORDEN
48952,BOE-A-2022-21597,1502,JEFE/JEFA DE EQUIPO INSPECCIÓN,1502,JEFE/JEFA DE EQUIPO INSPECCIÓN,1,1,"puesto,puesto_normalizado",BOE-A-2022-21597:tabla=0:fila=2:codigo/plazas=1502/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-21597,77,ALTA_ESTRUCTURAL_ORDEN
99840,BOE-A-2025-18984,0903,ABOGADO / ABOGADA DEL ESTADO,0903,ABOGADO/ABOGADA DEL ESTADO,1,1,"puesto,puesto_normalizado",BOE-A-2025-18984:tabla=0:fila=0:codigo/plazas=0903/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-18984,28,ALTA_ESTRUCTURAL_ORDEN
100776,BOE-A-2025-22543,50370641,OFICINA DE JUSTICIA DE ADRA.,50370641,OFICINA DE JUSTICIA DE ADRA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=1:codigo/plazas=50370641/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100777,BOE-A-2025-22543,50370636,OFICINA DE JUSTICIA DE ALBOX.,50370636,OFICINA DE JUSTICIA DE ALBOX.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=2:codigo/plazas=50370636/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100778,BOE-A-2025-22543,50370871,OFICINA GENERAL DEL REGISTRO CIVIL DE BERJA.,50370871,OFICINA GENERAL DEL REGISTRO CIVIL DE BERJA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=3:codigo/plazas=50370871/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100779,BOE-A-2025-22543,50370646,OFICINA DE JUSTICIA DE CUEVAS DE ALMANZORA.,50370646,OFICINA DE JUSTICIA DE CUEVAS DE ALMANZORA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=4:codigo/plazas=50370646/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100780,BOE-A-2025-22543,50370875,SERVICIO COMÚN DE TRAMITACIÓN.,50370875,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=5:codigo/plazas=50370875/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100781,BOE-A-2025-22543,50370876,SERVICIO COMÚN DE TRAMITACIÓN.,50370876,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=6:codigo/plazas=50370876/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100782,BOE-A-2025-22543,50370877,SERVICIO COMÚN DE TRAMITACIÓN.,50370877,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=7:codigo/plazas=50370877/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100783,BOE-A-2025-22543,50370878,SERVICIO COMÚN DE TRAMITACIÓN.,50370878,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=8:codigo/plazas=50370878/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100784,BOE-A-2025-22543,50370903,SERVICIO COMÚN GENERAL.,50370903,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=9:codigo/plazas=50370903/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100785,BOE-A-2025-22543,50370917,SERVICIO COMÚN DE EJECUCIÓN.,50370917,SERVICIO COMÚN DE EJECUCIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=10:codigo/plazas=50370917/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100786,BOE-A-2025-22543,50370918,SERVICIO COMÚN DE EJECUCIÓN.,50370918,SERVICIO COMÚN DE EJECUCIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=11:codigo/plazas=50370918/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100787,BOE-A-2025-22543,50370928,OFICINA GENERAL DEL REGISTRO CIVIL DE EL EJIDO.,50370928,OFICINA GENERAL DEL REGISTRO CIVIL DE EL EJIDO.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=12:codigo/plazas=50370928/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100788,BOE-A-2025-22543,50370649,OFICINA DE JUSTICIA DE GARRUCHA.,50370649,OFICINA DE JUSTICIA DE GARRUCHA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=13:codigo/plazas=50370649/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100789,BOE-A-2025-22543,50370934,SERVICIO COMÚN DE TRAMITACIÓN.,50370934,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=14:codigo/plazas=50370934/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100790,BOE-A-2025-22543,50370935,SERVICIO COMÚN DE TRAMITACIÓN.,50370935,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=15:codigo/plazas=50370935/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100791,BOE-A-2025-22543,50370936,SERVICIO COMÚN DE TRAMITACIÓN.,50370936,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=16:codigo/plazas=50370936/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100792,BOE-A-2025-22543,50370638,OFICINA DE JUSTICIA DE PULPI.,50370638,OFICINA DE JUSTICIA DE PULPI.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=17:codigo/plazas=50370638/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100793,BOE-A-2025-22543,50370954,SERVICIO COMÚN DE TRAMITACIÓN.,50370954,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=18:codigo/plazas=50370954/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100794,BOE-A-2025-22543,50370960,OFICINA GENERAL DEL REGISTRO CIVIL DE PURCHENA.,50370960,OFICINA GENERAL DEL REGISTRO CIVIL DE PURCHENA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=19:codigo/plazas=50370960/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100795,BOE-A-2025-22543,50370964,SERVICIO COMÚN DE TRAMITACIÓN.,50370964,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=20:codigo/plazas=50370964/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100796,BOE-A-2025-22543,50370992,SERVICIO COMÚN GENERAL.,50370992,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=21:codigo/plazas=50370992/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100797,BOE-A-2025-22543,50371018,OFICINA GENERAL DEL REGISTRO CIVIL DE ROQUETAS DE MAR.,50371018,OFICINA GENERAL DEL REGISTRO CIVIL DE ROQUETAS DE MAR.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=22:codigo/plazas=50371018/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100798,BOE-A-2025-22543,50371029,SERVICIO COMÚN DE TRAMITACIÓN.,50371029,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=23:codigo/plazas=50371029/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100799,BOE-A-2025-22543,50371030,SERVICIO COMÚN DE TRAMITACIÓN.,50371030,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=24:codigo/plazas=50371030/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100800,BOE-A-2025-22543,50371031,SERVICIO COMÚN DE TRAMITACIÓN.,50371031,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=25:codigo/plazas=50371031/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100801,BOE-A-2025-22543,50371032,SERVICIO COMÚN DE TRAMITACIÓN.,50371032,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=26:codigo/plazas=50371032/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100802,BOE-A-2025-22543,50371033,SERVICIO COMÚN DE TRAMITACIÓN.,50371033,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=27:codigo/plazas=50371033/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100803,BOE-A-2025-22543,50371034,SERVICIO COMÚN DE TRAMITACIÓN.,50371034,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=28:codigo/plazas=50371034/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100804,BOE-A-2025-22543,50371064,OFICINA GENERAL DEL REGISTRO CIVIL DE VERA.,50371064,OFICINA GENERAL DEL REGISTRO CIVIL DE VERA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=29:codigo/plazas=50371064/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100805,BOE-A-2025-22543,50371025,OFICINA GENERAL DEL REGISTRO CIVIL DE VELEZ-RUBIO.,50371025,OFICINA GENERAL DEL REGISTRO CIVIL DE VELEZ-RUBIO.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=30:codigo/plazas=50371025/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100806,BOE-A-2025-22543,50371074,SERVICIO COMÚN DE TRAMITACIÓN.,50371074,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=31:codigo/plazas=50371074/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100807,BOE-A-2025-22543,50371099,OFICINA GENERAL DEL REGISTRO CIVIL DE ARCOS DE LA FRONTERA.,50371099,OFICINA GENERAL DEL REGISTRO CIVIL DE ARCOS DE LA FRONTERA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=32:codigo/plazas=50371099/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100808,BOE-A-2025-22543,50371102,SERVICIO COMÚN DE TRAMITACIÓN.,50371102,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=33:codigo/plazas=50371102/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100809,BOE-A-2025-22543,50371119,OFICINA GENERAL DEL REGISTRO CIVIL DE BARBATE.,50371119,OFICINA GENERAL DEL REGISTRO CIVIL DE BARBATE.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=34:codigo/plazas=50371119/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100810,BOE-A-2025-22543,50370673,OFICINA DE JUSTICIA DE BENALUP-CASAS VIEJAS.,50370673,OFICINA DE JUSTICIA DE BENALUP-CASAS VIEJAS.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=35:codigo/plazas=50370673/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100811,BOE-A-2025-22543,50370654,OFICINA DE JUSTICIA DE BORNOS.,50370654,OFICINA DE JUSTICIA DE BORNOS.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=36:codigo/plazas=50370654/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100812,BOE-A-2025-22543,50371153,SERVICIO COMÚN GENERAL.,50371153,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=37:codigo/plazas=50371153/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100813,BOE-A-2025-22543,50370676,OFICINA DE JUSTICIA DE CONIL.,50370676,OFICINA DE JUSTICIA DE CONIL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=38:codigo/plazas=50370676/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100814,BOE-A-2025-22543,50370663,OFICINA DE JUSTICIA DE JIMENEA DE LA FRONTERA.,50370663,OFICINA DE JUSTICIA DE JIMENEA DE LA FRONTERA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=39:codigo/plazas=50370663/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100815,BOE-A-2025-22543,50371185,SERVICIO COMÚN DE TRAMITACIÓN.,50371185,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=40:codigo/plazas=50371185/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100816,BOE-A-2025-22543,50371186,SERVICIO COMÚN DE TRAMITACIÓN.,50371186,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=41:codigo/plazas=50371186/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100817,BOE-A-2025-22543,50371187,SERVICIO COMÚN DE TRAMITACIÓN.,50371187,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=42:codigo/plazas=50371187/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100818,BOE-A-2025-22543,50371188,SERVICIO COMÚN DE TRAMITACIÓN.,50371188,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=43:codigo/plazas=50371188/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100819,BOE-A-2025-22543,50371189,SERVICIO COMÚN DE TRAMITACIÓN.,50371189,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=44:codigo/plazas=50371189/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100820,BOE-A-2025-22543,50371190,SERVICIO COMÚN DE TRAMITACIÓN.,50371190,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=45:codigo/plazas=50371190/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100821,BOE-A-2025-22543,50371224,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,50371224,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=46:codigo/plazas=50371224/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100822,BOE-A-2025-22543,50371225,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,50371225,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=47:codigo/plazas=50371225/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100823,BOE-A-2025-22543,50370656,OFICINA DE JUSTICIA DE OLVERA.,50370656,OFICINA DE JUSTICIA DE OLVERA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=48:codigo/plazas=50370656/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100824,BOE-A-2025-22543,50371246,SERVICIO COMÚN DE TRAMITACIÓN.,50371246,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=49:codigo/plazas=50371246/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100825,BOE-A-2025-22543,50371233,SERVICIO COMÚN DE TRAMITACIÓN.,50371233,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=50:codigo/plazas=50371233/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100826,BOE-A-2025-22543,50371231,SERVICIO COMÚN DE TRAMITACIÓN.,50371231,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=51:codigo/plazas=50371231/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100827,BOE-A-2025-22543,50371266,SERVICIO COMÚN DE TRAMITACIÓN.,50371266,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=52:codigo/plazas=50371266/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100828,BOE-A-2025-22543,50371267,SERVICIO COMÚN DE TRAMITACIÓN.,50371267,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=53:codigo/plazas=50371267/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100829,BOE-A-2025-22543,50371301,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN FERNANDO.,50371301,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN FERNANDO.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=54:codigo/plazas=50371301/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100830,BOE-A-2025-22543,50371305,SERVICIO COMÚN DE TRAMITACIÓN.,50371305,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=55:codigo/plazas=50371305/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100831,BOE-A-2025-22543,50371306,SERVICIO COMÚN DE TRAMITACIÓN.,50371306,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=56:codigo/plazas=50371306/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100832,BOE-A-2025-22543,50371330,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN ROQUE.,50371330,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN ROQUE.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=57:codigo/plazas=50371330/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100833,BOE-A-2025-22543,50371334,SERVICIO COMÚN DE TRAMITACIÓN.,50371334,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=58:codigo/plazas=50371334/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100834,BOE-A-2025-22543,50371335,SERVICIO COMÚN DE TRAMITACIÓN.,50371335,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=59:codigo/plazas=50371335/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100835,BOE-A-2025-22543,50371336,SERVICIO COMÚN DE TRAMITACIÓN.,50371336,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=60:codigo/plazas=50371336/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100836,BOE-A-2025-22543,50371342,SERVICIO COMÚN DE TRAMITACIÓN.,50371342,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=61:codigo/plazas=50371342/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100837,BOE-A-2025-22543,50371373,OFICINA GENERAL DEL REGISTRO CIVIL.,50371373,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=0:fila=62:codigo/plazas=50371373/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
