id,boe,puesto_reconstruido,puesto_normalizado,estado,motivo
101347,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101348,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101349,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101350,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101351,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE VÉLEZ-MÁLAGA.,OFICINA GENERAL DEL REGISTRO CIVIL DE VÉLEZ-MÁLAGA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101352,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101353,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101354,BOE-A-2025-22543,OFICINA DE JUSTICIA DE LAS CABEZAS DE SAN JUAN.,OFICINA DE JUSTICIA DE LAS CABEZAS DE SAN JUAN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101355,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101356,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101357,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE CARMONA.,OFICINA GENERAL DEL REGISTRO CIVIL DE CARMONA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101358,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE CAZALLA DE LA SIERRA.,OFICINA GENERAL DEL REGISTRO CIVIL DE CAZALLA DE LA SIERRA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101359,BOE-A-2025-22543,OFICINA DE JUSTICIA DE CONSTANTINA.,OFICINA DE JUSTICIA DE CONSTANTINA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101360,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101361,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101362,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE ESTEPA.,OFICINA GENERAL DEL REGISTRO CIVIL DE ESTEPA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101363,BOE-A-2025-22543,OFICINA DE JUSTICIA DE FUENTES DE ANDALUCIA.,OFICINA DE JUSTICIA DE FUENTES DE ANDALUCIA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101364,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101365,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101366,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101367,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101368,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101369,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101370,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE LORA DEL RÍO.,OFICINA GENERAL DEL REGISTRO CIVIL DE LORA DEL RÍO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101371,BOE-A-2025-22543,OFICINA DE JUSTICIA DE MAIRENA DEL ALCOR.,OFICINA DE JUSTICIA DE MAIRENA DEL ALCOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101372,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101373,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101374,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE MARCHENA.,OFICINA GENERAL DEL REGISTRO CIVIL DE MARCHENA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101375,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101376,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101377,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101378,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101379,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE OSUNA.,OFICINA GENERAL DEL REGISTRO CIVIL DE OSUNA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101380,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE ÉCIJA.,OFICINA GENERAL DEL REGISTRO CIVIL DE ÉCIJA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101381,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101382,BOE-A-2025-22547,OFICINA DE JUSTICIA DE FIRGAS.,OFICINA DE JUSTICIA DE FIRGAS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101383,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101384,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101385,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101386,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101387,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101388,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101389,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101390,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101391,BOE-A-2025-22547,SERVICIO COMUN GENERAL.,SERVICIO COMUN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101392,BOE-A-2025-22547,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101393,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101394,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101395,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101396,BOE-A-2025-22547,OFICINA GENERAL DEL REGISTRO CIVIL DE GÜIMAR.,OFICINA GENERAL DEL REGISTRO CIVIL DE GÜIMAR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101397,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101398,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101399,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101400,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101401,BOE-A-2025-22547,OFICINA GENERAL DEL REGISTRO CIVIL DE LLANOS DE ARIDANE (LOS).,OFICINA GENERAL DEL REGISTRO CIVIL DE LLANOS DE ARIDANE (LOS).,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101402,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101403,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101404,BOE-A-2025-22547,OFICINA GENERAL DEL REGISTRO CIVIL DE OROTAVA (LA).,OFICINA GENERAL DEL REGISTRO CIVIL DE OROTAVA (LA).,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101405,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101406,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101407,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101408,BOE-A-2025-22547,OFICINA DE JUSTICIA DE LOS REALEJOS.,OFICINA DE JUSTICIA DE LOS REALEJOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101409,BOE-A-2025-22547,OFICINA DE JUSTICIA DE LOS REALEJOS.,OFICINA DE JUSTICIA DE LOS REALEJOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101410,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101411,BOE-A-2025-22547,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN SEBASTIAN DE LA GOMERA.,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN SEBASTIAN DE LA GOMERA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101412,BOE-A-2025-22547,OFICINA DE JUSTICIA DE SANTA URSULA.,OFICINA DE JUSTICIA DE SANTA URSULA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101413,BOE-A-2025-22547,OFICINA GENERAL DEL REGISTRO CIVIL DE VALVERDE DEL HIERRO.,OFICINA GENERAL DEL REGISTRO CIVIL DE VALVERDE DEL HIERRO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101414,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101415,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101416,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101417,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101418,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101419,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101420,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101421,BOE-A-2025-22547,OFICINA GENERAL DEL REGISTRO CIVIL DE ARUCAS.,OFICINA GENERAL DEL REGISTRO CIVIL DE ARUCAS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101422,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101423,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101424,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101425,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101426,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101427,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101428,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101429,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101430,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101431,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101432,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101433,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101434,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101435,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101436,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101437,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101438,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101439,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101440,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101441,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101442,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101443,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101444,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101445,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101446,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101447,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101448,BOE-A-2025-22547,SERVICIO COMUN GENERAL.,SERVICIO COMUN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101449,BOE-A-2025-22547,SERVICIO COMUN GENERAL.,SERVICIO COMUN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101450,BOE-A-2025-22547,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101451,BOE-A-2025-22547,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101452,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101453,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101454,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101455,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101456,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101457,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101458,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
